#(id,from,to,speed,planTime)
(11074,33,5,3,3)
(11075,15,40,2,7)
(11076,6,65,4,10)
(11077,56,82,5,10)
(11078,70,97,7,6)
(11079,30,48,1,1)
(11080,31,97,1,7)
(11081,20,32,8,8)
(11082,25,52,3,3)
(11083,42,90,8,3)
(11084,88,89,6,2)
(11085,44,60,8,8)
(11086,56,63,3,10)
(11087,10,17,1,3)
(11088,44,30,2,9)
(11089,51,86,8,3)
(11090,59,66,6,3)
(11091,70,84,5,7)
(11092,12,37,1,5)
(11093,41,48,1,1)
(11094,73,12,7,7)
(11095,29,55,4,2)
(11096,51,15,3,5)
(11097,67,50,4,8)
(11098,15,82,5,4)
(11099,66,7,3,5)
(11100,44,43,4,5)
(11101,57,9,8,2)
(11102,89,35,3,5)
(11103,91,0,5,6)
(11104,82,73,3,3)
(11105,90,81,8,4)
(11106,28,11,5,3)
(11107,19,97,2,9)
(11108,5,86,1,5)
(11109,61,69,1,4)
(11110,71,2,4,10)
(11111,69,90,7,4)
(11112,29,44,7,7)
(11113,91,36,6,2)
(11114,47,10,3,9)
(11115,7,14,2,1)
(11116,100,8,6,6)
(11117,44,100,2,4)
(11118,68,42,2,5)
(11119,99,75,4,8)
(11120,85,17,8,10)
(11121,53,33,3,8)
(11122,10,71,7,6)
(11123,85,60,2,8)
(11124,68,3,2,5)
(11125,69,87,1,5)
(11126,96,32,6,6)
(11127,74,93,4,3)
(11128,9,31,8,10)
(11129,30,25,8,10)
(11130,62,92,7,10)
(11131,17,52,2,10)
(11132,55,40,1,3)
(11133,94,21,6,3)
(11134,53,31,6,5)
(11135,23,0,5,4)
(11136,98,16,3,8)
(11137,7,86,4,5)
(11138,78,90,3,6)
(11139,41,43,3,10)
(11140,49,76,8,1)
(11141,97,9,7,1)
(11142,40,77,1,1)
(11143,43,25,4,3)
(11144,7,53,6,5)
(11145,38,68,7,7)
(11146,57,95,5,2)
(11147,37,55,2,7)
(11148,30,10,6,5)
(11149,19,58,2,7)
(11150,0,83,5,6)
(11151,74,14,7,8)
(11152,67,17,8,2)
(11153,51,75,6,7)
(11154,69,96,8,4)
(11155,16,98,7,5)
(11156,7,19,5,2)
(11157,43,80,2,4)
(11158,28,4,5,6)
(11159,18,3,8,9)
(11160,88,7,8,2)
(11161,48,41,6,5)
(11162,2,50,8,5)
(11163,14,31,5,10)
(11164,3,81,1,9)
(11165,98,87,7,1)
(11166,6,11,5,6)
(11167,93,4,5,7)
(11168,26,34,6,10)
(11169,79,98,1,8)
(11170,53,19,3,2)
(11171,51,30,8,7)
(11172,77,8,5,6)
(11173,61,79,4,3)
(11174,91,96,4,7)
(11175,100,38,5,8)
(11176,72,28,8,4)
(11177,92,59,5,4)
(11178,79,55,2,7)
(11179,51,9,4,5)
(11180,17,50,2,2)
(11181,29,11,4,7)
(11182,6,53,2,5)
(11183,92,48,8,6)
(11184,43,22,1,7)
(11185,47,92,5,8)
(11186,12,55,1,10)
(11187,64,68,7,4)
(11188,18,93,5,6)
(11189,70,2,8,6)
(11190,56,32,4,7)
(11191,46,12,5,5)
(11192,0,89,7,10)
(11193,46,1,1,2)
(11194,22,92,7,9)
(11195,60,12,4,7)
(11196,4,92,1,4)
(11197,94,55,7,6)
(11198,53,30,6,6)
(11199,8,71,4,5)
(11200,59,77,4,6)
(11201,44,93,7,6)
(11202,51,17,4,9)
(11203,96,17,4,1)
(11204,8,77,3,8)
(11205,31,89,7,3)
(11206,85,46,2,6)
(11207,83,35,4,7)
(11208,11,54,6,9)
(11209,13,7,8,5)
(11210,91,38,5,5)
(11211,56,94,5,6)
(11212,70,25,1,9)
(11213,80,50,2,1)
(11214,62,30,8,1)
(11215,32,89,4,7)
(11216,8,95,6,6)
(11217,68,18,1,1)
(11218,22,24,7,1)
(11219,84,97,4,8)
(11220,88,40,5,4)
(11221,90,68,2,10)
(11222,99,52,3,5)
(11223,40,44,2,10)
(11224,5,36,6,3)
(11225,20,21,2,8)
(11226,11,42,1,8)
(11227,5,28,4,6)
(11228,69,67,5,3)
(11229,34,56,4,9)
(11230,75,35,3,6)
(11231,46,0,5,8)
(11232,36,66,6,10)
(11233,87,21,7,7)
(11234,29,86,6,1)
(11235,81,74,5,6)
(11236,40,86,2,5)
(11237,7,47,4,10)
(11238,49,100,7,3)
(11239,66,92,8,7)
(11240,57,0,1,9)
(11241,21,91,4,4)
(11242,76,32,8,3)
(11243,72,43,1,8)
(11244,28,77,2,7)
(11245,90,84,2,4)
(11246,46,99,5,6)
(11247,9,90,4,2)
(11248,14,3,5,10)
(11249,77,14,5,6)
(11250,99,35,3,5)
(11251,72,24,3,8)
(11252,8,72,6,4)
(11253,55,42,6,4)
(11254,7,74,2,8)
(11255,63,99,7,1)
(11256,1,24,8,9)
(11257,4,25,4,5)
(11258,60,32,8,3)
(11259,22,80,4,10)
(11260,17,50,4,1)
(11261,59,13,6,9)
(11262,87,77,2,9)
(11263,42,41,3,6)
(11264,31,71,8,3)
(11265,97,39,8,4)
(11266,37,14,3,3)
(11267,60,0,6,8)
(11268,50,17,2,5)
(11269,30,87,4,9)
(11270,29,55,5,3)
(11271,96,57,6,10)
(11272,94,67,5,5)
(11273,5,98,6,5)
(11274,11,66,5,10)
(11275,66,90,2,8)
(11276,6,61,1,3)
(11277,47,30,6,8)
(11278,51,80,5,9)
(11279,26,38,3,6)
(11280,31,23,8,2)
(11281,1,38,5,4)
(11282,4,44,3,10)
(11283,90,48,8,8)
(11284,71,1,4,5)
(11285,87,5,2,8)
(11286,51,29,4,10)
(11287,33,10,3,6)
(11288,100,65,8,8)
(11289,2,32,2,2)
(11290,42,99,3,1)
(11291,12,31,6,6)
(11292,99,11,2,9)
(11293,83,34,7,9)
(11294,63,32,5,2)
(11295,8,77,5,7)
(11296,7,53,1,4)
(11297,85,73,5,8)
(11298,72,13,4,5)
(11299,11,73,7,9)
(11300,84,50,8,4)
(11301,84,16,5,4)
(11302,14,6,2,1)
(11303,49,1,1,8)
(11304,54,35,6,7)
(11305,7,46,8,2)
(11306,59,57,7,8)
(11307,29,95,3,4)
(11308,10,73,8,10)
(11309,89,9,1,3)
(11310,15,47,3,6)
(11311,49,18,1,9)
(11312,53,18,6,2)
(11313,30,5,5,9)
(11314,28,33,5,6)
(11315,95,3,8,3)
(11316,76,14,4,2)
(11317,23,37,5,8)
(11318,50,23,3,7)
(11319,41,22,3,2)
(11320,6,7,1,4)
(11321,13,92,5,10)
(11322,92,15,7,1)
(11323,18,1,5,2)
(11324,83,87,5,10)
(11325,90,23,8,7)
(11326,12,38,8,2)
(11327,72,80,6,3)
(11328,33,10,1,9)
(11329,34,66,1,8)
(11330,31,68,8,3)
(11331,23,59,4,4)
(11332,16,53,8,1)
(11333,29,39,2,2)
(11334,44,2,8,5)
(11335,49,16,5,1)
(11336,93,86,6,5)
(11337,18,55,3,10)
(11338,89,7,8,4)
(11339,33,61,7,3)
(11340,80,20,4,6)
(11341,60,3,2,5)
(11342,5,92,7,1)
(11343,8,45,5,6)
(11344,30,41,7,3)
(11345,63,68,8,1)
(11346,42,43,8,9)
(11347,70,50,3,8)
(11348,71,9,4,4)
(11349,79,73,5,1)
(11350,64,83,6,4)
(11351,27,73,8,7)
(11352,80,32,5,6)
(11353,100,34,1,1)
(11354,43,55,2,4)
(11355,5,71,1,10)
(11356,46,16,5,8)
(11357,89,3,2,6)
(11358,52,11,6,1)
(11359,84,96,8,9)
(11360,27,40,1,7)
(11361,40,98,8,5)
(11362,18,83,6,9)
(11363,53,88,4,6)
(11364,71,69,7,4)
(11365,38,97,4,8)
(11366,7,1,7,7)
(11367,97,4,4,7)
(11368,10,24,6,6)
(11369,21,84,5,7)
(11370,66,95,1,3)
(11371,82,26,5,4)
(11372,96,73,8,8)
(11373,70,21,8,5)
(11374,89,58,8,9)
(11375,28,87,5,5)
(11376,10,25,1,8)
(11377,75,89,5,5)
(11378,49,98,4,1)
(11379,24,76,7,4)
(11380,48,59,5,8)
(11381,81,75,6,9)
(11382,99,61,2,3)
(11383,13,62,5,4)
(11384,53,88,5,5)
(11385,42,89,7,1)
(11386,53,60,6,2)
(11387,1,70,5,10)
(11388,29,12,1,4)
(11389,53,60,4,10)
(11390,87,98,6,5)
(11391,25,43,5,6)
(11392,97,41,3,1)
(11393,96,40,5,9)
(11394,66,16,8,2)
(11395,53,85,6,4)
(11396,98,14,6,4)
(11397,74,66,1,1)
(11398,63,12,6,6)
(11399,55,80,5,4)
(11400,20,72,2,6)
(11401,11,84,6,6)
(11402,67,88,4,5)
(11403,72,91,1,9)
(11404,72,89,6,1)
(11405,54,53,5,1)
(11406,32,29,1,10)
(11407,76,71,6,10)
(11408,42,93,5,5)
(11409,76,41,5,2)
(11410,28,71,7,6)
(11411,27,26,1,10)
(11412,14,87,5,9)
(11413,5,14,7,5)
(11414,43,90,2,2)
(11415,60,27,7,8)
(11416,19,24,4,9)
(11417,31,48,5,9)
(11418,18,97,5,4)
(11419,90,93,4,2)
(11420,45,20,3,2)
(11421,34,22,7,6)
(11422,11,10,4,9)
(11423,37,8,5,4)
(11424,99,57,7,4)
(11425,4,86,7,5)
(11426,49,46,7,10)
(11427,38,77,7,8)
(11428,97,79,3,2)
(11429,0,86,2,3)
(11430,62,33,7,5)
(11431,41,87,5,9)
(11432,9,35,1,1)
(11433,21,57,1,9)
(11434,3,35,2,1)
(11435,11,13,5,1)
(11436,92,55,2,9)
(11437,40,42,6,7)
(11438,75,18,8,2)
(11439,71,85,7,8)
(11440,19,91,8,1)
(11441,13,29,4,10)
(11442,65,48,8,2)
(11443,62,80,6,7)
(11444,34,52,2,1)
(11445,94,14,2,1)
(11446,33,5,4,7)
(11447,56,5,5,4)
(11448,62,44,2,5)
(11449,40,56,3,4)
(11450,71,14,7,6)
(11451,94,28,6,10)
(11452,81,96,2,5)
(11453,76,74,2,3)
(11454,45,25,4,4)
(11455,97,28,6,8)
(11456,39,55,3,4)
(11457,11,23,1,5)
(11458,37,27,6,9)
(11459,56,63,4,3)
(11460,24,56,7,1)
(11461,96,85,2,10)
(11462,9,19,8,9)
(11463,14,47,2,3)
(11464,2,96,7,10)
(11465,18,45,6,3)
(11466,72,39,8,7)
(11467,1,6,2,7)
(11468,28,72,1,2)
(11469,56,100,8,4)
(11470,86,1,7,1)
(11471,15,0,1,10)
(11472,96,14,7,9)
(11473,59,90,6,2)
(11474,28,19,6,2)
(11475,92,52,8,7)
(11476,23,12,5,8)
(11477,79,72,8,3)
(11478,39,46,8,6)
(11479,12,80,5,4)
(11480,60,100,8,3)
(11481,55,56,2,9)
(11482,75,3,7,2)
(11483,56,99,8,2)
(11484,78,61,8,1)
(11485,99,33,5,5)
(11486,45,81,1,4)
(11487,60,96,6,1)
(11488,61,87,3,3)
(11489,42,16,8,2)
(11490,20,76,4,2)
(11491,41,68,4,3)
(11492,28,77,5,1)
(11493,76,25,2,1)
(11494,5,21,3,4)
(11495,16,43,8,2)
(11496,29,86,7,10)
(11497,1,24,6,4)
(11498,67,69,8,5)
(11499,36,16,4,3)
(11500,59,65,1,8)
(11501,56,21,8,6)
(11502,42,100,2,10)
(11503,8,74,3,3)
(11504,25,95,7,1)
(11505,85,27,5,7)
(11506,96,9,6,4)
(11507,25,49,2,1)
(11508,80,87,6,2)
(11509,74,40,1,5)
(11510,5,19,4,10)
(11511,59,7,1,2)
(11512,1,56,1,2)
(11513,49,57,5,7)
(11514,66,28,8,8)
(11515,77,72,8,9)
(11516,58,60,7,1)
(11517,66,20,8,5)
(11518,39,52,5,3)
(11519,59,100,5,9)
(11520,21,91,1,1)
(11521,47,83,7,1)
(11522,10,24,7,6)
(11523,62,45,7,2)
(11524,71,68,2,1)
(11525,88,27,2,5)
(11526,79,56,5,2)
(11527,55,72,6,9)
(11528,63,77,4,6)
(11529,25,60,6,10)
(11530,50,92,5,8)
(11531,2,32,2,1)
(11532,100,79,5,9)
(11533,73,47,4,10)
(11534,2,4,6,2)
(11535,42,18,1,6)
(11536,61,44,1,1)
(11537,71,35,1,4)
(11538,27,10,8,4)
(11539,42,95,2,8)
(11540,40,9,8,2)
(11541,23,41,3,9)
(11542,11,17,1,5)
(11543,1,47,6,5)
(11544,57,4,6,10)
(11545,40,3,7,7)
(11546,13,46,3,10)
(11547,40,29,1,4)
(11548,39,57,1,4)
(11549,98,54,1,9)
(11550,71,68,6,9)
(11551,81,53,2,3)
(11552,24,49,8,9)
(11553,52,79,4,6)
(11554,24,23,3,4)
(11555,53,48,4,3)
(11556,4,1,6,2)
(11557,55,72,1,10)
(11558,6,38,6,10)
(11559,58,64,4,1)
(11560,79,56,2,1)
(11561,34,6,2,5)
(11562,29,81,3,6)
(11563,28,65,6,4)
(11564,66,58,4,5)
(11565,97,42,7,2)
(11566,46,7,4,2)
(11567,71,46,1,9)
(11568,1,28,1,6)
(11569,34,41,2,2)
(11570,21,48,4,8)
(11571,80,17,2,1)
(11572,75,11,8,10)
(11573,53,76,1,6)
(11574,83,95,3,4)
(11575,40,87,3,10)
(11576,81,8,3,9)
(11577,35,11,1,1)
(11578,89,57,8,3)
(11579,36,40,1,6)
(11580,38,84,2,7)
(11581,23,99,8,6)
(11582,34,48,1,9)
(11583,16,97,6,3)
(11584,71,48,3,6)
(11585,59,60,7,2)
(11586,83,82,6,2)
(11587,21,66,3,6)
(11588,50,32,6,3)
(11589,31,0,1,3)
(11590,48,78,6,1)
(11591,40,84,1,1)
(11592,32,11,7,8)
(11593,71,70,4,7)
(11594,51,24,6,1)
(11595,90,4,8,8)
(11596,36,1,7,7)
(11597,68,66,8,5)
(11598,9,81,1,9)
(11599,65,74,1,4)
(11600,51,42,4,9)
(11601,11,24,6,1)
(11602,14,13,6,7)
(11603,84,64,8,8)
(11604,65,19,1,9)
(11605,52,83,1,10)
(11606,64,95,5,10)
(11607,34,70,1,1)
(11608,78,76,1,6)
(11609,66,47,3,6)
(11610,60,16,3,3)
(11611,80,92,8,3)
(11612,77,14,1,4)
(11613,63,91,8,8)
(11614,85,32,3,8)
(11615,68,43,3,10)
(11616,19,42,8,3)
(11617,56,48,8,7)
(11618,30,47,2,1)
(11619,4,87,6,4)
(11620,67,96,1,5)
(11621,87,31,1,7)
(11622,63,75,6,2)
(11623,85,92,6,10)
(11624,100,73,5,5)
(11625,20,51,1,5)
(11626,64,28,8,2)
(11627,81,79,7,6)
(11628,75,91,3,3)
(11629,88,30,4,1)
(11630,72,52,6,7)
(11631,43,19,1,9)
(11632,92,45,1,3)
(11633,63,0,6,9)
(11634,95,54,1,8)
(11635,32,76,8,5)
(11636,32,30,8,6)
(11637,26,97,6,1)
(11638,48,80,6,1)
(11639,99,10,2,8)
(11640,56,64,1,10)
(11641,65,95,1,8)
(11642,48,3,1,2)
(11643,45,88,2,1)
(11644,84,51,1,1)
(11645,47,29,8,6)
(11646,8,94,6,5)
(11647,3,53,8,5)
(11648,16,62,5,4)
(11649,22,53,7,10)
(11650,22,73,5,9)
(11651,60,0,3,6)
(11652,52,73,6,3)
(11653,68,94,6,3)
(11654,53,79,5,1)
(11655,31,44,5,8)
(11656,72,91,4,3)
(11657,9,100,8,8)
(11658,72,44,2,6)
(11659,11,9,7,8)
(11660,48,96,8,4)
(11661,55,20,5,3)
(11662,99,40,3,7)
(11663,84,45,2,3)
(11664,35,3,7,1)
(11665,3,43,8,3)
(11666,87,40,3,7)
(11667,15,14,2,1)
(11668,76,53,6,4)
(11669,73,69,5,2)
(11670,8,70,5,3)
(11671,81,76,4,6)
(11672,80,93,8,10)
(11673,35,68,4,5)
(11674,75,63,4,2)
(11675,77,11,4,6)
(11676,30,97,7,9)
(11677,31,89,1,9)
(11678,24,5,7,1)
(11679,47,43,1,10)
(11680,1,13,3,6)
(11681,47,65,4,6)
(11682,94,9,8,10)
(11683,87,29,3,3)
(11684,25,72,6,7)
(11685,26,57,6,6)
(11686,62,93,2,9)
(11687,1,7,8,5)
(11688,20,42,4,8)
(11689,73,63,5,9)
(11690,39,31,2,3)
(11691,60,91,4,7)
(11692,29,59,5,8)
(11693,15,1,4,5)
(11694,94,26,5,8)
(11695,33,19,5,1)
(11696,27,35,1,8)
(11697,99,41,6,5)
(11698,73,34,5,3)
(11699,92,2,1,1)
(11700,62,23,7,1)
(11701,24,46,1,9)
(11702,72,38,1,7)
(11703,57,75,7,1)
(11704,10,11,3,3)
(11705,18,83,4,4)
(11706,83,72,3,1)
(11707,75,72,8,1)
(11708,95,1,1,2)
(11709,47,99,3,1)
(11710,36,47,5,7)
(11711,21,48,4,4)
(11712,59,72,5,6)
(11713,49,34,3,3)
(11714,56,30,6,1)
(11715,57,98,5,9)
(11716,76,38,7,8)
(11717,74,90,5,7)
(11718,46,2,4,2)
(11719,11,39,6,5)
(11720,77,62,8,5)
(11721,62,34,1,8)
(11722,30,8,2,2)
(11723,72,98,3,6)
(11724,1,15,1,3)
(11725,4,98,1,1)
(11726,100,69,3,10)
(11727,74,96,6,4)
(11728,23,42,4,8)
(11729,55,68,1,1)
(11730,44,40,2,5)
(11731,51,14,7,7)
(11732,68,84,5,7)
(11733,10,53,6,7)
(11734,30,6,5,5)
(11735,53,1,6,1)
(11736,43,65,1,4)
(11737,32,86,3,5)
(11738,25,95,2,10)
(11739,8,91,4,2)
(11740,40,10,1,5)
(11741,63,70,5,6)
(11742,77,47,4,3)
(11743,48,64,7,1)
(11744,28,35,2,3)
(11745,20,15,6,10)
(11746,9,16,1,5)
(11747,74,28,5,10)
(11748,4,65,7,9)
(11749,1,93,6,10)
(11750,5,42,5,9)
(11751,73,42,4,1)
(11752,78,98,5,4)
(11753,12,61,5,2)
(11754,44,30,4,9)
(11755,24,28,5,2)
(11756,60,27,2,7)
(11757,86,53,7,7)
(11758,62,9,8,9)
(11759,17,85,1,5)
(11760,82,94,6,10)
(11761,21,0,8,2)
(11762,30,50,5,5)
(11763,45,44,1,3)
(11764,37,9,4,8)
(11765,62,68,2,10)
(11766,43,54,4,1)
(11767,5,24,6,3)
(11768,17,12,3,8)
(11769,12,26,7,4)
(11770,43,83,8,5)
(11771,94,78,3,6)
(11772,87,21,7,3)
(11773,55,30,5,9)
(11774,51,27,4,2)
(11775,17,44,7,9)
(11776,56,21,5,5)
(11777,14,75,3,7)
(11778,23,73,3,8)
(11779,50,34,6,6)
(11780,55,99,8,9)
(11781,95,21,6,6)
(11782,14,29,1,3)
(11783,74,9,3,3)
(11784,97,38,5,9)
(11785,79,74,7,3)
(11786,47,43,5,3)
(11787,77,98,8,1)
(11788,62,83,4,3)
(11789,70,45,7,1)
(11790,75,69,3,7)
(11791,44,81,7,9)
(11792,19,40,4,4)
(11793,80,16,1,4)
(11794,60,51,1,4)
(11795,14,55,1,5)
(11796,3,73,8,2)
(11797,18,67,5,6)
(11798,1,37,7,1)
(11799,17,82,4,4)
(11800,88,68,2,8)
(11801,50,99,3,4)
(11802,15,49,3,8)
(11803,70,12,3,1)
(11804,85,38,2,6)
(11805,71,67,6,6)
(11806,3,67,4,2)
(11807,15,0,4,10)
(11808,34,22,3,5)
(11809,20,63,2,5)
(11810,11,72,3,10)
(11811,84,71,5,7)
(11812,75,65,3,10)
(11813,31,99,1,10)
(11814,31,33,5,8)
(11815,100,76,5,9)
(11816,98,17,8,9)
(11817,80,78,8,1)
(11818,16,18,5,6)
(11819,55,58,3,7)
(11820,89,72,1,7)
(11821,36,23,8,3)
(11822,56,6,3,1)
(11823,48,61,8,5)
(11824,78,39,4,7)
(11825,84,50,2,7)
(11826,34,19,2,10)
(11827,43,100,5,6)
(11828,37,56,6,9)
(11829,79,3,3,3)
(11830,76,85,8,8)
(11831,45,43,6,3)
(11832,83,65,8,1)
(11833,14,61,4,3)
(11834,46,96,6,9)
(11835,61,52,8,8)
(11836,8,4,3,7)
(11837,74,8,5,8)
(11838,93,42,7,8)
(11839,85,40,6,6)
(11840,4,6,2,9)
(11841,33,96,3,3)
(11842,58,69,6,8)
(11843,20,49,8,10)
(11844,17,14,3,3)
(11845,68,79,2,5)
(11846,83,89,4,9)
(11847,82,94,1,9)
(11848,58,79,6,6)
(11849,78,31,1,10)
(11850,64,62,8,6)
(11851,10,94,4,5)
(11852,7,37,2,4)
(11853,82,70,1,1)
(11854,58,43,1,2)
(11855,36,12,6,9)
(11856,91,11,1,1)
(11857,42,91,4,3)
(11858,53,80,8,3)
(11859,40,30,5,1)
(11860,33,9,1,9)
(11861,79,3,6,7)
(11862,46,31,7,4)
(11863,44,34,2,1)
(11864,45,21,1,8)
(11865,12,16,7,8)
(11866,96,15,6,8)
(11867,45,84,1,3)
(11868,93,2,2,3)
(11869,5,38,3,7)
(11870,69,49,5,7)
(11871,83,74,6,5)
(11872,96,15,4,4)
(11873,31,6,6,6)
(11874,89,64,5,3)
(11875,13,42,7,7)
(11876,44,70,6,1)
(11877,7,83,1,2)
(11878,98,66,5,7)
(11879,40,1,8,5)
(11880,84,20,4,9)
(11881,94,45,7,7)
(11882,8,1,1,3)
(11883,43,58,5,9)
(11884,27,69,1,10)
(11885,18,70,8,5)
(11886,1,99,4,5)
(11887,0,35,2,5)
(11888,21,15,6,7)
(11889,60,37,2,6)
(11890,38,76,8,4)
(11891,33,49,1,2)
(11892,18,2,4,9)
(11893,38,71,5,9)
(11894,70,79,5,8)
(11895,80,89,3,4)
(11896,3,82,7,6)
(11897,18,44,7,8)
(11898,19,54,7,5)
(11899,69,78,7,10)
(11900,5,55,8,3)
(11901,73,82,2,5)
(11902,62,47,1,3)
(11903,99,19,8,8)
(11904,15,65,4,9)
(11905,54,8,3,10)
(11906,60,35,1,4)
(11907,88,62,2,8)
(11908,38,17,3,7)
(11909,29,65,4,5)
(11910,62,63,4,2)
(11911,49,88,4,2)
(11912,18,96,2,4)
(11913,4,42,3,6)
(11914,77,18,7,3)
(11915,80,9,5,4)
(11916,27,21,4,8)
(11917,86,83,5,9)
(11918,46,4,8,6)
(11919,92,46,6,3)
(11920,42,0,2,7)
(11921,9,42,2,8)
(11922,26,77,2,2)
(11923,86,22,8,9)
(11924,43,92,3,5)
(11925,40,65,5,1)
(11926,35,15,1,2)
(11927,28,3,1,4)
(11928,3,17,4,10)
(11929,25,90,7,4)
(11930,66,47,3,7)
(11931,36,79,5,6)
(11932,36,98,8,5)
(11933,28,15,6,1)
(11934,98,40,3,6)
(11935,43,25,6,3)
(11936,9,75,4,3)
(11937,30,22,3,9)
(11938,36,75,6,9)
(11939,19,77,4,2)
(11940,40,23,7,3)
(11941,4,24,7,1)
(11942,31,53,4,5)
(11943,79,19,3,1)
(11944,60,78,6,4)
(11945,66,39,1,6)
(11946,13,33,2,6)
(11947,76,22,3,9)
(11948,11,16,4,5)
(11949,40,81,4,1)
(11950,34,76,3,2)
(11951,96,63,3,9)
(11952,6,86,8,6)
(11953,25,30,3,4)
(11954,29,46,3,3)
(11955,68,56,4,1)
(11956,72,71,6,5)
(11957,18,77,8,7)
(11958,53,25,1,6)
(11959,55,95,8,1)
(11960,80,13,8,3)
(11961,9,74,3,5)
(11962,19,12,8,9)
(11963,34,98,7,1)
(11964,68,57,6,8)
(11965,0,99,5,3)
(11966,24,66,3,3)
(11967,60,34,2,2)
(11968,13,39,2,9)
(11969,79,19,2,8)
(11970,98,38,8,3)
(11971,35,80,4,8)
(11972,36,88,4,8)
(11973,86,91,7,6)
(11974,57,87,6,5)
(11975,21,26,3,1)
(11976,65,33,1,4)
(11977,18,17,3,4)
(11978,55,14,4,3)
(11979,85,92,7,2)
(11980,79,5,7,6)
(11981,93,66,5,4)
(11982,86,41,3,7)
(11983,29,67,5,7)
(11984,57,17,3,5)
(11985,90,63,7,5)
(11986,43,17,8,10)
(11987,75,47,6,6)
(11988,52,54,1,9)
(11989,86,12,8,5)
(11990,53,56,3,2)
(11991,23,24,8,5)
(11992,41,23,1,8)
(11993,86,81,6,5)
(11994,65,18,3,3)
(11995,31,52,8,1)
(11996,73,13,7,4)
(11997,25,49,7,4)
(11998,4,44,2,5)
(11999,34,36,8,5)
(12000,60,25,8,2)
(12001,72,12,2,6)
(12002,97,94,6,7)
(12003,12,34,4,7)
(12004,13,34,2,8)
(12005,83,3,7,2)
(12006,47,8,4,2)
(12007,11,53,2,3)
(12008,44,59,6,7)
(12009,71,54,7,8)
(12010,14,27,3,2)
(12011,27,69,8,10)
(12012,69,51,3,7)
(12013,54,26,4,7)
(12014,0,85,6,3)
(12015,37,34,2,9)
(12016,93,97,4,6)
(12017,16,14,4,4)
(12018,7,55,1,6)
(12019,90,99,6,2)
(12020,50,16,7,2)
(12021,8,47,8,9)
(12022,32,49,7,3)
(12023,83,35,5,9)
(12024,98,79,7,10)
(12025,93,65,7,9)
(12026,86,66,8,1)
(12027,65,5,4,2)
(12028,88,75,5,4)
(12029,22,86,4,10)
(12030,35,58,6,6)
(12031,59,71,5,1)
(12032,49,28,6,10)
(12033,60,80,7,8)
(12034,11,5,7,9)
(12035,10,19,4,8)
(12036,94,5,4,4)
(12037,91,32,3,1)
(12038,90,57,5,1)
(12039,27,34,3,3)
(12040,62,40,6,8)
(12041,86,91,6,5)
(12042,62,53,4,10)
(12043,38,28,5,1)
(12044,33,98,7,3)
(12045,29,47,1,6)
(12046,3,57,1,1)
(12047,91,71,7,5)
(12048,77,90,2,9)
(12049,46,39,2,1)
(12050,58,31,8,5)
(12051,59,84,7,6)
(12052,47,38,7,6)
(12053,52,96,1,7)
(12054,52,26,3,5)
(12055,63,58,1,5)
(12056,48,32,1,10)
(12057,37,60,7,8)
(12058,92,14,8,6)
(12059,64,15,7,1)
(12060,19,89,7,3)
(12061,84,79,1,2)
(12062,71,44,7,9)
(12063,2,35,7,3)
(12064,68,39,4,5)
(12065,99,10,1,7)
(12066,91,21,6,7)
(12067,36,13,6,4)
(12068,1,84,3,2)
(12069,28,85,2,7)
(12070,29,61,5,10)
(12071,96,68,6,5)
(12072,73,55,6,4)
(12073,65,100,7,6)
(12074,87,32,4,10)
(12075,45,7,5,9)
(12076,91,37,2,7)
(12077,22,47,1,5)
(12078,74,12,4,1)
(12079,47,94,5,5)
(12080,48,99,8,2)
(12081,64,84,8,6)
(12082,15,11,1,1)
(12083,18,51,6,7)
(12084,88,1,4,7)
(12085,48,76,1,6)
(12086,54,73,2,8)
(12087,32,22,5,3)
(12088,88,76,2,4)
(12089,25,95,4,3)
(12090,5,40,7,6)
(12091,91,5,3,10)
(12092,6,58,7,2)
(12093,33,80,6,5)
(12094,18,67,7,2)
(12095,55,73,2,9)
(12096,14,57,4,2)
(12097,51,60,6,5)
(12098,0,47,3,8)
(12099,18,9,4,1)
(12100,33,22,5,8)
(12101,68,88,4,10)
(12102,20,71,5,6)
(12103,43,100,3,7)
(12104,56,9,6,2)
(12105,35,43,3,7)
(12106,56,73,5,8)
(12107,48,60,7,8)
(12108,82,9,7,3)
(12109,97,63,8,9)
(12110,34,70,2,1)
(12111,70,41,8,10)
(12112,16,63,8,2)
(12113,5,93,8,3)
(12114,31,78,3,9)
(12115,37,99,5,5)
(12116,75,37,4,1)
(12117,67,68,3,2)
(12118,38,78,8,4)
(12119,85,77,5,9)
(12120,39,97,4,6)
(12121,90,2,1,3)
(12122,46,5,6,8)
(12123,71,24,7,6)
(12124,28,1,5,10)
(12125,36,68,1,1)
(12126,11,70,5,6)
(12127,46,11,1,3)
(12128,8,79,5,8)
(12129,81,67,7,5)
(12130,39,49,7,6)
(12131,40,78,2,5)
(12132,45,68,8,4)
(12133,36,89,6,8)
(12134,58,33,6,1)
(12135,45,37,6,2)
(12136,82,51,1,10)
(12137,84,100,2,3)
(12138,15,65,1,2)
(12139,8,17,5,2)
(12140,86,16,4,1)
(12141,4,87,6,5)
(12142,20,43,7,1)
(12143,47,87,4,4)
(12144,3,66,6,8)
(12145,31,45,7,9)
(12146,9,74,8,5)
(12147,91,89,3,1)
(12148,4,3,7,8)
