#(id,from,to,speed,planTime)
(11074,39,94,8,6)
(11075,43,47,6,8)
(11076,67,34,2,2)
(11077,70,16,5,3)
(11078,100,93,5,9)
(11079,41,66,4,5)
(11080,91,71,4,3)
(11081,34,87,8,3)
(11082,80,58,6,6)
(11083,5,83,7,9)
(11084,69,53,2,10)
(11085,20,72,3,10)
(11086,16,28,8,4)
(11087,45,50,7,9)
(11088,20,84,1,3)
(11089,70,75,2,9)
(11090,84,24,8,3)
(11091,58,94,6,3)
(11092,46,14,5,7)
(11093,38,57,1,5)
(11094,84,18,1,1)
(11095,68,51,7,7)
(11096,34,69,4,2)
(11097,95,72,3,5)
(11098,47,79,4,8)
(11099,72,80,5,4)
(11100,94,100,3,5)
(11101,56,20,4,5)
(11102,89,95,8,2)
(11103,98,90,3,5)
(11104,59,38,5,6)
(11105,61,90,3,3)
(11106,21,1,8,4)
(11107,32,47,5,3)
(11108,47,97,2,9)
(11109,68,46,1,5)
(11110,92,68,1,4)
(11111,10,20,3,10)
(11112,57,24,3,9)
(11113,7,17,7,9)
(11114,83,62,5,2)
(11115,74,19,7,7)
(11116,29,81,2,8)
(11117,77,46,1,6)
(11118,10,54,7,6)
(11119,25,70,4,4)
(11120,28,32,1,6)
(11121,50,64,7,9)
(11122,58,59,8,7)
(11123,86,59,2,4)
(11124,48,30,2,2)
(11125,95,38,4,5)
(11126,95,25,7,7)
(11127,46,10,2,9)
(11128,93,24,2,2)
(11129,40,52,1,4)
(11130,10,92,7,4)
(11131,50,79,6,2)
(11132,60,54,6,1)
(11133,43,97,6,6)
(11134,73,34,3,8)
(11135,95,78,3,4)
(11136,54,17,5,10)
(11137,68,83,5,1)
(11138,75,16,8,4)
(11139,46,35,2,3)
(11140,40,15,7,1)
(11141,11,16,4,4)
(11142,1,83,7,4)
(11143,61,97,6,3)
(11144,13,12,8,8)
(11145,95,50,1,10)
(11146,17,35,2,6)
(11147,22,21,5,7)
(11148,87,78,2,7)
(11149,45,22,6,5)
(11150,57,38,1,2)
(11151,86,25,6,2)
(11152,88,91,6,1)
(11153,92,54,7,8)
(11154,2,69,2,8)
(11155,88,12,1,10)
(11156,11,9,4,1)
(11157,45,58,6,8)
(11158,50,56,6,9)
(11159,89,68,3,3)
(11160,100,47,8,10)
(11161,52,29,5,10)
(11162,98,69,5,8)
(11163,80,90,6,1)
(11164,50,61,3,4)
(11165,19,13,4,8)
(11166,21,47,5,7)
(11167,66,61,2,10)
(11168,7,61,7,9)
(11169,90,30,3,5)
(11170,98,93,1,5)
(11171,82,75,3,9)
(11172,87,44,1,7)
(11173,56,5,8,8)
(11174,3,76,4,7)
(11175,37,28,7,7)
(11176,88,45,5,5)
(11177,74,20,3,7)
(11178,64,41,5,2)
(11179,67,22,6,9)
(11180,65,56,8,2)
(11181,12,42,2,10)
(11182,17,88,5,3)
(11183,15,22,6,10)
(11184,66,56,8,1)
(11185,27,97,6,6)
(11186,38,17,4,8)
(11187,90,17,6,9)
(11188,24,23,3,8)
(11189,16,29,4,2)
(11190,16,84,6,9)
(11191,57,40,7,3)
(11192,95,13,2,6)
(11193,10,83,3,3)
(11194,52,1,1,2)
(11195,69,63,4,7)
(11196,37,76,4,10)
(11197,4,81,7,7)
(11198,16,27,1,10)
(11199,66,82,5,7)
(11200,95,64,8,2)
(11201,46,44,5,4)
(11202,96,55,4,10)
(11203,69,36,1,9)
(11204,11,88,6,10)
(11205,68,47,4,4)
(11206,73,35,3,8)
(11207,16,54,6,1)
(11208,17,84,6,5)
(11209,79,70,3,1)
(11210,25,100,1,10)
(11211,35,49,1,2)
(11212,36,61,4,2)
(11213,59,97,8,1)
(11214,31,98,2,2)
(11215,51,24,7,10)
(11216,7,76,1,2)
(11217,46,42,6,1)
(11218,41,1,7,6)
(11219,1,67,4,5)
(11220,28,88,2,3)
(11221,84,33,2,9)
(11222,30,42,8,4)
(11223,65,23,3,10)
(11224,50,82,7,8)
(11225,23,18,4,6)
(11226,18,82,2,4)
(11227,48,69,3,6)
(11228,56,48,8,5)
(11229,33,85,6,7)
(11230,79,72,7,6)
(11231,46,95,4,6)
(11232,28,73,3,10)
(11233,90,6,8,8)
(11234,87,11,6,9)
(11235,31,86,3,5)
(11236,86,81,2,8)
(11237,65,86,7,1)
(11238,10,76,3,8)
(11239,23,3,2,2)
(11240,27,92,4,2)
(11241,49,21,3,7)
(11242,84,8,6,2)
(11243,93,88,2,2)
(11244,68,81,5,7)
(11245,67,78,8,7)
(11246,5,64,3,2)
(11247,18,36,8,9)
(11248,79,32,3,2)
(11249,5,90,8,3)
(11250,97,36,2,3)
(11251,76,5,7,1)
(11252,85,18,7,5)
(11253,47,54,3,10)
(11254,17,64,3,10)
(11255,99,58,5,10)
(11256,89,41,1,5)
(11257,31,19,3,2)
(11258,6,85,1,10)
(11259,41,43,5,4)
(11260,60,50,2,2)
(11261,3,61,4,10)
(11262,76,89,6,8)
(11263,46,39,3,2)
(11264,32,56,6,1)
(11265,74,63,8,2)
(11266,99,64,7,10)
(11267,6,83,5,7)
(11268,85,98,7,4)
(11269,11,85,6,10)
(11270,74,19,3,2)
(11271,58,13,1,9)
(11272,69,40,6,2)
(11273,54,45,8,5)
(11274,60,85,1,4)
(11275,19,60,3,3)
(11276,10,58,4,2)
(11277,43,3,4,7)
(11278,22,68,7,8)
(11279,33,47,5,9)
(11280,86,72,3,6)
(11281,68,71,8,2)
(11282,7,87,5,4)
(11283,46,77,3,10)
(11284,86,73,8,8)
(11285,75,87,4,5)
(11286,54,33,2,8)
(11287,31,48,4,10)
(11288,71,88,3,6)
(11289,10,99,8,8)
(11290,85,13,2,2)
(11291,41,23,3,1)
(11292,47,18,6,6)
(11293,56,1,2,9)
(11294,85,99,7,9)
(11295,46,89,5,2)
(11296,28,39,5,7)
(11297,89,76,1,4)
(11298,88,47,5,8)
(11299,70,98,4,5)
(11300,68,12,7,9)
(11301,12,10,8,4)
(11302,8,83,5,4)
(11303,23,95,2,1)
(11304,85,79,1,8)
(11305,54,93,6,7)
(11306,39,55,8,2)
(11307,52,28,7,8)
(11308,39,68,3,4)
(11309,29,50,7,6)
(11310,16,93,6,5)
(11311,65,86,4,7)
(11312,75,19,7,9)
(11313,16,42,6,8)
(11314,63,69,6,5)
(11315,96,81,1,6)
(11316,83,44,8,9)
(11317,32,99,4,4)
(11318,61,40,7,4)
(11319,83,28,4,5)
(11320,47,92,8,5)
(11321,65,88,6,4)
(11322,29,72,1,7)
(11323,87,77,6,3)
(11324,97,79,8,5)
(11325,77,40,1,8)
(11326,80,53,2,5)
(11327,32,20,6,5)
(11328,63,70,4,3)
(11329,9,57,1,9)
(11330,28,5,2,10)
(11331,33,44,5,7)
(11332,74,12,3,1)
(11333,51,60,2,9)
(11334,12,34,3,4)
(11335,5,40,3,5)
(11336,61,57,1,8)
(11337,65,66,8,10)
(11338,70,59,6,1)
(11339,54,60,8,5)
(11340,23,47,5,10)
(11341,6,20,5,5)
(11342,5,50,5,3)
(11343,41,87,6,10)
(11344,96,77,8,10)
(11345,43,31,8,8)
(11346,41,68,3,8)
(11347,79,52,1,4)
(11348,98,3,3,6)
(11349,74,32,3,3)
(11350,81,37,5,9)
(11351,24,18,7,2)
(11352,47,44,5,4)
(11353,26,41,7,4)
(11354,61,21,3,3)
(11355,24,86,5,10)
(11356,40,17,1,5)
(11357,48,97,8,1)
(11358,86,82,5,10)
(11359,51,74,1,1)
(11360,69,16,2,7)
(11361,57,93,1,2)
(11362,65,24,1,9)
(11363,9,50,4,9)
(11364,66,36,1,5)
(11365,84,55,1,2)
(11366,88,44,7,9)
(11367,17,11,5,5)
(11368,27,24,3,2)
(11369,16,94,4,3)
(11370,17,61,6,8)
(11371,63,29,8,7)
(11372,64,41,3,1)
(11373,48,32,3,8)
(11374,75,96,3,5)
(11375,59,60,5,1)
(11376,35,13,6,9)
(11377,58,73,6,1)
(11378,85,1,7,3)
(11379,81,32,8,5)
(11380,24,67,3,4)
(11381,98,61,1,8)
(11382,9,82,3,9)
(11383,93,50,7,3)
(11384,14,73,7,8)
(11385,45,61,1,6)
(11386,61,51,5,8)
(11387,82,54,1,8)
(11388,20,81,1,8)
(11389,94,37,6,5)
(11390,70,64,3,2)
(11391,65,74,2,3)
(11392,46,21,6,2)
(11393,81,99,1,2)
(11394,49,85,2,10)
(11395,72,87,4,3)
(11396,66,42,6,7)
(11397,86,50,1,5)
(11398,73,89,6,5)
(11399,82,94,2,3)
(11400,97,84,8,6)
(11401,58,78,6,4)
(11402,62,26,5,10)
(11403,64,32,1,8)
(11404,25,37,7,4)
(11405,38,8,7,1)
(11406,97,28,2,8)
(11407,73,3,6,5)
(11408,38,20,7,5)
(11409,49,8,2,3)
(11410,33,12,8,6)
(11411,95,85,8,6)
(11412,21,9,7,10)
(11413,69,92,1,1)
(11414,19,28,8,6)
(11415,30,80,8,3)
(11416,51,77,3,2)
(11417,84,66,1,10)
(11418,77,5,4,6)
(11419,41,44,6,3)
(11420,4,24,8,10)
(11421,67,40,2,8)
(11422,19,33,1,9)
(11423,64,41,2,8)
(11424,69,81,8,4)
(11425,47,23,3,2)
(11426,79,40,4,8)
(11427,83,40,2,3)
(11428,15,52,2,10)
(11429,43,97,1,9)
(11430,82,99,5,3)
(11431,91,80,3,1)
(11432,13,26,3,4)
(11433,49,86,7,5)
(11434,77,83,7,10)
(11435,74,82,1,8)
(11436,85,57,7,4)
(11437,54,92,3,2)
(11438,42,4,4,3)
(11439,36,45,4,2)
(11440,71,55,7,8)
(11441,92,94,8,9)
(11442,76,99,6,10)
(11443,80,78,5,4)
(11444,86,67,7,5)
(11445,58,86,7,7)
(11446,90,60,1,4)
(11447,4,27,2,4)
(11448,33,44,2,5)
(11449,45,44,3,4)
(11450,26,7,7,6)
(11451,100,42,6,10)
(11452,37,31,2,5)
(11453,59,25,2,3)
(11454,10,39,4,4)
(11455,14,99,6,8)
(11456,95,44,3,4)
(11457,88,29,1,5)
(11458,35,10,6,9)
(11459,52,58,4,3)
(11460,40,77,7,1)
(11461,53,24,2,10)
(11462,62,93,8,9)
(11463,44,16,2,3)
(11464,60,48,7,10)
(11465,76,16,6,3)
(11466,25,33,8,7)
(11467,90,49,2,7)
(11468,77,28,1,2)
(11469,51,94,4,4)
(11470,42,91,2,1)
(11471,16,80,7,9)
(11472,11,19,2,1)
(11473,81,52,1,2)
(11474,99,82,3,4)
(11475,48,87,7,8)
(11476,18,8,5,7)
(11477,2,93,7,6)
(11478,83,6,6,4)
(11479,37,24,7,3)
(11480,42,3,2,6)
(11481,6,29,4,8)
(11482,10,92,2,5)
(11483,78,82,4,4)
(11484,41,61,6,8)
(11485,53,35,3,1)
(11486,92,44,8,7)
(11487,68,1,1,6)
(11488,55,53,4,5)
(11489,81,72,3,6)
(11490,15,22,1,10)
(11491,55,83,7,2)
(11492,43,11,7,1)
(11493,45,81,4,6)
(11494,76,74,7,5)
(11495,74,92,4,6)
(11496,44,90,4,9)
(11497,61,54,8,6)
(11498,27,65,5,2)
(11499,48,63,2,6)
(11500,73,68,5,1)
(11501,48,26,3,4)
(11502,99,70,8,8)
(11503,61,73,4,3)
(11504,14,41,6,9)
(11505,47,97,1,3)
(11506,61,24,8,4)
(11507,38,81,2,2)
(11508,48,42,7,10)
(11509,67,85,5,1)
(11510,54,90,6,10)
(11511,14,42,3,1)
(11512,82,52,4,5)
(11513,48,57,8,3)
(11514,33,58,6,8)
(11515,90,69,1,2)
(11516,10,61,4,5)
(11517,98,55,7,4)
(11518,45,83,2,9)
(11519,24,89,5,7)
(11520,92,41,7,7)
(11521,97,41,1,9)
(11522,98,66,7,1)
(11523,34,82,7,7)
(11524,94,61,3,2)
(11525,67,65,3,4)
(11526,99,62,2,1)
(11527,2,9,6,10)
(11528,49,66,5,2)
(11529,58,30,7,8)
(11530,47,28,4,5)
(11531,61,71,2,6)
(11532,31,99,2,5)
(11533,15,90,5,2)
(11534,51,32,4,6)
(11535,40,16,4,7)
(11536,33,81,3,7)
(11537,62,14,5,9)
(11538,93,94,1,2)
(11539,16,18,7,6)
(11540,68,2,7,8)
(11541,91,59,5,7)
(11542,43,85,2,7)
(11543,52,45,4,4)
(11544,25,10,3,8)
(11545,75,27,3,7)
(11546,72,90,3,9)
(11547,59,24,3,7)
(11548,78,84,4,1)
(11549,95,59,5,3)
(11550,43,9,6,10)
(11551,53,43,6,2)
(11552,4,59,2,8)
(11553,37,66,8,6)
(11554,55,14,2,7)
(11555,90,83,3,10)
(11556,19,52,5,6)
(11557,10,50,1,1)
(11558,58,70,7,10)
(11559,65,31,8,2)
(11560,42,11,2,10)
(11561,76,45,2,8)
(11562,11,36,4,3)
(11563,70,34,8,8)
(11564,85,55,7,2)
(11565,5,52,6,1)
(11566,74,52,2,6)
(11567,35,19,8,7)
(11568,29,6,8,5)
(11569,3,42,1,6)
(11570,77,28,3,2)
(11571,14,81,2,6)
(11572,87,90,3,6)
(11573,41,46,2,7)
(11574,98,84,4,3)
(11575,3,60,3,9)
(11576,17,63,3,9)
(11577,5,24,1,1)
(11578,3,94,8,3)
(11579,26,69,1,6)
(11580,58,61,2,7)
(11581,7,63,8,6)
(11582,47,18,1,9)
(11583,77,97,6,3)
(11584,11,21,3,6)
(11585,44,99,7,2)
(11586,44,34,6,2)
(11587,2,79,3,6)
(11588,40,92,6,3)
(11589,55,28,1,3)
(11590,45,43,6,1)
(11591,91,35,1,1)
(11592,56,86,7,8)
(11593,84,19,4,7)
(11594,52,11,6,1)
(11595,89,86,8,8)
(11596,77,80,7,7)
(11597,59,29,8,5)
(11598,23,87,1,9)
(11599,22,99,1,4)
(11600,36,81,4,9)
(11601,99,76,6,1)
(11602,38,51,6,7)
(11603,88,27,8,8)
(11604,6,34,1,9)
(11605,15,33,1,10)
(11606,20,100,5,10)
(11607,50,63,1,1)
(11608,95,99,1,6)
(11609,26,58,3,6)
(11610,8,5,3,3)
(11611,31,50,8,3)
(11612,35,61,1,4)
(11613,45,75,8,8)
(11614,74,39,3,8)
(11615,53,28,3,10)
(11616,27,15,8,3)
(11617,25,88,8,7)
(11618,44,59,2,1)
(11619,60,93,6,4)
(11620,5,17,1,5)
(11621,92,32,1,7)
(11622,70,24,6,2)
(11623,4,51,6,10)
(11624,17,14,5,5)
(11625,1,51,1,5)
(11626,61,55,8,2)
(11627,99,35,7,6)
(11628,52,60,3,3)
(11629,43,19,4,1)
(11630,95,54,6,7)
(11631,4,8,1,9)
(11632,21,63,1,3)
(11633,66,37,6,9)
(11634,43,98,5,1)
(11635,63,95,6,10)
(11636,98,26,4,8)
(11637,89,31,2,2)
(11638,19,11,2,6)
(11639,41,18,4,8)
(11640,30,70,3,1)
(11641,91,98,5,9)
(11642,47,2,5,1)
(11643,96,41,5,4)
(11644,18,1,6,3)
(11645,83,26,5,8)
(11646,37,45,5,8)
(11647,62,75,3,2)
(11648,45,4,3,9)
(11649,2,70,8,9)
(11650,71,79,6,1)
(11651,71,46,1,1)
(11652,47,23,1,6)
(11653,100,93,8,2)
(11654,89,11,2,7)
(11655,86,48,2,3)
(11656,4,53,1,8)
(11657,22,38,4,6)
(11658,16,58,2,9)
(11659,68,79,6,10)
(11660,24,40,1,3)
(11661,73,81,8,7)
(11662,97,59,4,1)
(11663,3,2,7,9)
(11664,21,55,6,7)
(11665,63,68,2,3)
(11666,77,63,4,1)
(11667,41,2,5,9)
(11668,94,82,6,5)
(11669,62,93,2,1)
(11670,3,73,5,5)
(11671,26,4,2,10)
(11672,10,88,8,3)
(11673,55,28,8,2)
(11674,42,44,7,9)
(11675,46,68,7,1)
(11676,49,35,2,6)
(11677,79,9,2,1)
(11678,81,75,3,8)
(11679,30,97,4,4)
(11680,36,59,7,3)
(11681,86,16,3,6)
(11682,60,4,5,1)
(11683,23,11,3,3)
(11684,97,98,4,4)
(11685,6,54,3,9)
(11686,29,46,6,7)
(11687,95,100,2,9)
(11688,58,64,7,2)
(11689,79,97,6,4)
(11690,53,34,7,4)
(11691,97,88,5,8)
(11692,38,81,7,2)
(11693,35,80,7,3)
(11694,78,29,8,4)
(11695,81,25,6,5)
(11696,88,77,6,5)
(11697,25,58,1,8)
(11698,43,53,3,4)
(11699,41,1,2,6)
(11700,81,7,7,2)
(11701,39,57,8,1)
(11702,37,57,1,1)
(11703,81,95,4,9)
(11704,23,95,4,9)
(11705,4,96,6,6)
(11706,1,79,1,9)
(11707,31,24,8,10)
(11708,82,93,8,10)
(11709,1,11,6,7)
(11710,67,29,7,8)
(11711,24,16,2,8)
(11712,62,6,5,7)
(11713,54,73,6,3)
(11714,3,51,6,8)
(11715,26,19,7,9)
(11716,63,78,8,9)
(11717,40,17,6,3)
(11718,46,62,5,6)
(11719,78,25,3,8)
(11720,83,15,4,6)
(11721,39,18,5,3)
(11722,20,42,5,8)
(11723,60,26,2,3)
(11724,56,33,3,7)
(11725,50,41,7,5)
(11726,3,60,4,5)
(11727,37,84,7,2)
(11728,98,29,4,8)
(11729,98,2,1,1)
(11730,95,58,2,5)
(11731,36,20,7,7)
(11732,52,16,5,7)
(11733,8,41,6,7)
(11734,53,13,5,5)
(11735,97,19,6,1)
(11736,47,20,1,4)
(11737,21,66,3,5)
(11738,23,30,2,10)
(11739,49,98,4,2)
(11740,65,89,1,5)
(11741,29,3,5,6)
(11742,16,31,4,3)
(11743,49,83,7,1)
(11744,2,46,2,3)
(11745,11,8,6,10)
(11746,37,11,1,5)
(11747,61,47,5,10)
(11748,87,44,7,9)
(11749,99,35,6,10)
(11750,17,72,5,9)
(11751,7,89,4,1)
(11752,35,6,5,4)
(11753,13,73,5,2)
(11754,36,77,4,9)
(11755,75,28,5,2)
(11756,24,21,2,7)
(11757,7,26,7,7)
(11758,50,67,8,9)
(11759,7,1,1,5)
(11760,6,48,6,10)
(11761,73,71,8,2)
(11762,47,10,5,5)
(11763,90,26,1,3)
(11764,98,60,4,8)
(11765,85,76,2,10)
(11766,94,68,4,1)
(11767,21,56,6,3)
(11768,3,34,3,8)
(11769,4,69,7,4)
(11770,31,40,8,5)
(11771,18,8,3,6)
(11772,67,73,7,3)
(11773,100,52,5,9)
(11774,72,29,4,2)
(11775,36,69,5,9)
(11776,16,65,1,3)
(11777,51,27,6,7)
(11778,1,38,8,9)
(11779,73,26,1,6)
(11780,48,29,3,4)
(11781,17,36,5,2)
(11782,79,13,7,3)
(11783,82,23,5,5)
(11784,39,59,1,5)
(11785,85,3,6,3)
(11786,40,93,8,5)
(11787,18,71,1,8)
(11788,99,3,3,8)
(11789,90,41,5,5)
(11790,54,47,3,5)
(11791,21,69,4,7)
(11792,28,24,4,2)
(11793,26,34,2,9)
(11794,27,94,8,7)
(11795,64,85,6,5)
(11796,39,32,1,10)
(11797,72,46,5,7)
(11798,45,31,1,5)
(11799,51,54,6,6)
(11800,77,28,2,4)
(11801,13,94,3,9)
(11802,87,48,6,7)
(11803,84,51,2,5)
(11804,34,46,1,10)
(11805,44,46,4,6)
(11806,28,52,7,2)
(11807,5,80,1,2)
(11808,59,5,7,7)
(11809,51,5,5,2)
(11810,4,100,3,1)
(11811,2,57,3,9)
(11812,55,10,6,5)
(11813,8,80,7,5)
(11814,84,88,4,7)
(11815,19,29,1,3)
(11816,85,59,3,8)
(11817,15,61,3,4)
(11818,12,66,1,7)
(11819,22,17,4,3)
(11820,27,97,2,7)
(11821,29,13,8,2)
(11822,1,41,7,3)
(11823,21,75,1,8)
(11824,85,47,8,2)
(11825,7,67,2,2)
(11826,32,30,1,4)
(11827,47,36,5,3)
(11828,84,9,4,10)
(11829,22,33,2,5)
(11830,73,78,5,4)
(11831,4,43,1,8)
(11832,89,41,3,2)
(11833,7,13,6,6)
(11834,42,49,4,4)
(11835,36,78,8,6)
(11836,87,77,4,3)
(11837,10,58,2,5)
(11838,87,28,6,7)
(11839,23,76,7,8)
(11840,16,69,6,8)
(11841,33,73,3,3)
(11842,74,8,1,8)
(11843,86,34,8,10)
(11844,62,15,3,3)
(11845,72,67,2,5)
(11846,46,31,4,9)
(11847,6,29,1,9)
(11848,49,88,6,6)
(11849,60,85,5,7)
(11850,46,52,1,10)
(11851,75,72,1,9)
(11852,94,62,2,5)
(11853,71,73,2,10)
(11854,92,37,6,10)
(11855,9,98,6,9)
(11856,31,69,2,5)
(11857,53,32,2,7)
(11858,83,28,2,5)
(11859,51,65,1,8)
(11860,79,93,1,6)
(11861,17,26,4,2)
(11862,14,23,7,10)
(11863,21,38,7,10)
(11864,58,97,3,3)
(11865,28,59,6,10)
(11866,38,86,1,1)
(11867,3,41,1,5)
(11868,33,30,1,1)
(11869,7,55,5,8)
(11870,77,37,5,7)
(11871,75,78,8,2)
(11872,74,96,1,4)
(11873,6,15,3,3)
(11874,37,83,5,5)
(11875,19,25,1,1)
(11876,58,61,8,7)
(11877,69,31,5,10)
(11878,77,89,3,1)
(11879,92,15,3,8)
(11880,60,81,1,4)
(11881,47,86,3,10)
(11882,21,4,7,2)
(11883,81,72,2,9)
(11884,85,98,1,1)
(11885,28,92,5,1)
(11886,32,92,3,1)
(11887,58,90,5,3)
(11888,70,56,4,6)
(11889,94,45,2,1)
(11890,100,62,4,4)
(11891,33,43,1,1)
(11892,92,73,3,3)
(11893,17,34,8,5)
(11894,77,37,6,3)
(11895,27,35,8,2)
(11896,43,87,8,4)
(11897,83,14,7,1)
(11898,75,56,7,8)
(11899,50,39,1,8)
(11900,63,52,7,10)
(11901,85,86,1,9)
(11902,23,1,1,6)
(11903,87,48,5,6)
(11904,86,59,5,8)
(11905,24,20,2,7)
(11906,76,24,1,9)
(11907,14,88,5,6)
(11908,39,77,4,7)
(11909,14,85,4,6)
(11910,37,82,8,6)
(11911,81,32,6,6)
(11912,42,24,2,8)
(11913,95,96,6,3)
(11914,20,23,1,7)
(11915,10,64,1,1)
(11916,40,68,1,4)
(11917,4,59,1,1)
(11918,40,76,8,8)
(11919,7,23,1,8)
(11920,98,27,5,6)
(11921,23,28,2,4)
(11922,3,12,8,6)
(11923,75,39,2,2)
(11924,58,35,5,9)
(11925,94,11,1,5)
(11926,86,72,1,7)
(11927,47,94,8,5)
(11928,72,10,6,10)
(11929,89,54,3,9)
(11930,65,17,4,5)
(11931,55,66,4,5)
(11932,1,75,6,6)
(11933,85,81,3,10)
(11934,52,86,6,7)
(11935,31,63,7,4)
(11936,72,33,8,10)
(11937,38,39,3,3)
(11938,7,9,1,6)
(11939,74,2,2,6)
(11940,29,3,5,1)
(11941,83,1,7,7)
(11942,38,5,5,6)
(11943,67,81,6,3)
(11944,66,74,7,2)
(11945,64,56,2,9)
(11946,64,6,1,2)
(11947,60,9,8,5)
(11948,64,85,6,4)
(11949,37,91,7,4)
(11950,47,72,6,5)
(11951,52,69,1,5)
(11952,94,56,2,4)
(11953,63,84,2,9)
(11954,42,13,5,7)
(11955,21,81,8,10)
(11956,17,95,2,2)
(11957,85,17,4,10)
(11958,88,26,8,7)
(11959,46,51,7,10)
(11960,59,83,1,6)
(11961,67,75,4,1)
(11962,87,69,7,10)
(11963,1,51,5,5)
(11964,45,28,2,4)
(11965,44,53,4,5)
(11966,30,13,3,3)
(11967,63,82,1,4)
(11968,17,9,7,6)
(11969,35,48,1,4)
(11970,16,53,8,2)
(11971,55,78,3,4)
(11972,5,58,4,2)
(11973,62,96,4,1)
(11974,60,5,3,8)
(11975,39,31,3,7)
(11976,92,44,2,1)
(11977,91,34,6,1)
(11978,38,34,4,3)
(11979,11,9,7,2)
(11980,18,26,7,6)
(11981,73,97,5,4)
(11982,1,92,3,7)
(11983,74,53,5,7)
(11984,97,37,3,5)
(11985,70,45,7,5)
(11986,30,69,8,10)
(11987,29,44,6,6)
(11988,69,71,1,9)
(11989,19,2,8,5)
(11990,93,31,3,2)
(11991,84,59,8,5)
(11992,95,29,1,8)
(11993,73,14,6,5)
(11994,35,77,3,3)
(11995,72,50,8,1)
(11996,73,89,7,4)
(11997,90,9,7,4)
(11998,39,28,2,5)
(11999,38,39,8,5)
(12000,68,75,8,2)
(12001,40,27,2,6)
(12002,55,90,6,7)
(12003,92,97,4,7)
(12004,37,100,2,8)
(12005,8,24,7,2)
(12006,51,16,4,2)
(12007,7,29,2,3)
(12008,55,27,6,7)
(12009,53,62,7,8)
(12010,4,32,8,5)
(12011,48,10,3,10)
(12012,67,17,6,7)
(12013,81,57,8,2)
(12014,80,83,8,4)
(12015,58,79,4,2)
(12016,96,56,5,8)
(12017,75,94,2,2)
(12018,77,6,4,1)
(12019,67,72,2,4)
(12020,88,32,8,5)
(12021,88,19,8,8)
(12022,53,73,2,5)
(12023,52,89,3,3)
(12024,96,80,6,7)
(12025,25,19,5,9)
(12026,76,31,3,8)
(12027,2,28,5,1)
(12028,54,61,4,3)
(12029,80,40,8,7)
(12030,66,86,2,5)
(12031,31,53,2,1)
(12032,60,70,6,9)
(12033,68,91,2,7)
(12034,19,51,4,1)
(12035,78,92,4,6)
(12036,4,80,3,7)
(12037,71,83,1,4)
(12038,21,89,3,4)
(12039,93,47,4,4)
(12040,68,2,4,3)
(12041,45,90,3,7)
(12042,40,88,6,6)
(12043,31,93,6,3)
(12044,73,11,7,6)
(12045,46,1,2,3)
(12046,41,29,6,10)
(12047,75,35,2,7)
(12048,89,70,1,9)
(12049,11,66,2,7)
(12050,5,32,3,1)
(12051,76,75,4,10)
(12052,86,35,7,5)
(12053,87,77,4,10)
(12054,5,19,3,3)
(12055,5,1,5,3)
(12056,70,53,8,7)
(12057,18,23,6,4)
(12058,6,56,2,8)
(12059,31,27,4,1)
(12060,13,75,4,10)
(12061,52,1,8,9)
(12062,19,43,3,9)
(12063,43,63,1,8)
(12064,15,44,1,6)
(12065,67,81,8,8)
(12066,37,66,7,5)
(12067,44,86,1,6)
(12068,12,87,3,8)
(12069,87,38,5,3)
(12070,80,13,6,1)
(12071,75,50,1,8)
(12072,94,86,4,5)
(12073,66,83,6,7)
(12074,100,92,7,2)
(12075,29,9,4,9)
(12076,47,58,1,5)
(12077,95,29,2,3)
(12078,41,24,7,8)
(12079,25,37,2,7)
(12080,22,32,8,1)
(12081,66,68,1,3)
(12082,11,17,3,7)
(12083,77,58,4,10)
(12084,67,36,2,10)
(12085,16,53,8,7)
(12086,28,86,4,4)
(12087,23,81,8,2)
(12088,64,54,1,5)
(12089,73,80,3,3)
(12090,96,51,8,5)
(12091,60,7,3,9)
(12092,42,11,2,8)
(12093,15,26,2,5)
(12094,12,39,6,5)
(12095,19,66,6,9)
(12096,72,64,4,2)
(12097,95,6,2,9)
(12098,8,3,8,5)
(12099,61,16,3,6)
(12100,78,85,8,2)
(12101,10,76,1,5)
(12102,66,29,4,6)
(12103,47,87,2,9)
(12104,2,30,4,3)
(12105,87,43,7,7)
(12106,98,53,2,4)
(12107,68,59,1,10)
(12108,43,23,4,6)
(12109,99,72,4,7)
(12110,1,34,3,2)
(12111,20,16,6,3)
(12112,80,68,3,8)
(12113,56,34,5,10)
(12114,47,77,1,6)
(12115,89,73,3,9)
(12116,60,55,4,1)
(12117,31,77,4,2)
(12118,28,30,7,6)
(12119,97,8,4,10)
(12120,28,88,3,8)
(12121,21,69,4,1)
(12122,98,19,2,4)
(12123,91,75,2,8)
(12124,29,61,7,3)
(12125,89,16,8,6)
(12126,97,61,1,6)
(12127,21,66,4,1)
(12128,53,18,5,2)
(12129,39,25,4,4)
(12130,43,20,5,1)
(12131,94,20,6,6)
(12132,80,19,8,4)
(12133,34,9,3,5)
(12134,22,1,6,3)
(12135,66,95,2,1)
(12136,65,74,7,4)
(12137,98,90,8,8)
(12138,9,10,2,6)
(12139,81,62,5,7)
(12140,80,10,1,10)
(12141,70,15,3,5)
(12142,67,70,4,4)
(12143,64,76,4,3)
(12144,50,98,7,2)
(12145,87,19,7,1)
(12146,80,66,5,8)
(12147,79,74,6,1)
(12148,83,52,5,3)
